統計年度,按照別,區域別,生母年齡,出生者性別,嬰兒出生數
113,按登記日期分,高雄市永安區,43歲,男,0
113,按登記日期分,高雄市永安區,44歲,男,0
113,按登記日期分,高雄市永安區,45歲,男,0
113,按登記日期分,高雄市永安區,46歲,男,0
113,按登記日期分,高雄市永安區,47歲,男,0
113,按登記日期分,高雄市永安區,48歲,男,0
113,按登記日期分,高雄市永安區,49歲,男,0
113,按登記日期分,高雄市永安區,50歲以上,男,0
113,按登記日期分,高雄市永安區,未滿15歲,女,0
113,按登記日期分,高雄市永安區,15歲,女,0
113,按登記日期分,高雄市永安區,16歲,女,0
113,按登記日期分,高雄市永安區,17歲,女,0
113,按登記日期分,高雄市永安區,18歲,女,0
113,按登記日期分,高雄市永安區,19歲,女,0
113,按登記日期分,高雄市永安區,20歲,女,0
113,按登記日期分,高雄市永安區,21歲,女,0
113,按登記日期分,高雄市永安區,22歲,女,0
113,按登記日期分,高雄市永安區,23歲,女,1
113,按登記日期分,高雄市永安區,24歲,女,3
113,按登記日期分,高雄市永安區,25歲,女,2
113,按登記日期分,高雄市永安區,26歲,女,3
113,按登記日期分,高雄市永安區,27歲,女,2
113,按登記日期分,高雄市永安區,28歲,女,1
113,按登記日期分,高雄市永安區,29歲,女,6
113,按登記日期分,高雄市永安區,30歲,女,3
113,按登記日期分,高雄市永安區,31歲,女,8
113,按登記日期分,高雄市永安區,32歲,女,1
113,按登記日期分,高雄市永安區,33歲,女,3
113,按登記日期分,高雄市永安區,34歲,女,9
113,按登記日期分,高雄市永安區,35歲,女,2
113,按登記日期分,高雄市永安區,36歲,女,2
113,按登記日期分,高雄市永安區,37歲,女,2
113,按登記日期分,高雄市永安區,38歲,女,2
113,按登記日期分,高雄市永安區,39歲,女,1
113,按登記日期分,高雄市永安區,40歲,女,4
113,按登記日期分,高雄市永安區,41歲,女,1
113,按登記日期分,高雄市永安區,42歲,女,0
113,按登記日期分,高雄市永安區,43歲,女,1
113,按登記日期分,高雄市永安區,44歲,女,0
113,按登記日期分,高雄市永安區,45歲,女,0
113,按登記日期分,高雄市永安區,46歲,女,0
113,按登記日期分,高雄市永安區,47歲,女,0
113,按登記日期分,高雄市永安區,48歲,女,0
113,按登記日期分,高雄市永安區,49歲,女,0
113,按登記日期分,高雄市永安區,50歲以上,女,0
113,按登記日期分,高雄市彌陀區,未滿15歲,男,0
113,按登記日期分,高雄市彌陀區,15歲,男,0
113,按登記日期分,高雄市彌陀區,16歲,男,0
113,按登記日期分,高雄市彌陀區,17歲,男,0
113,按登記日期分,高雄市彌陀區,18歲,男,0
113,按登記日期分,高雄市彌陀區,19歲,男,0
113,按登記日期分,高雄市彌陀區,20歲,男,2
113,按登記日期分,高雄市彌陀區,21歲,男,0
113,按登記日期分,高雄市彌陀區,22歲,男,3
113,按登記日期分,高雄市彌陀區,23歲,男,1
113,按登記日期分,高雄市彌陀區,24歲,男,2
113,按登記日期分,高雄市彌陀區,25歲,男,3
113,按登記日期分,高雄市彌陀區,26歲,男,0
113,按登記日期分,高雄市彌陀區,27歲,男,1
113,按登記日期分,高雄市彌陀區,28歲,男,7
113,按登記日期分,高雄市彌陀區,29歲,男,1
113,按登記日期分,高雄市彌陀區,30歲,男,4
113,按登記日期分,高雄市彌陀區,31歲,男,6
113,按登記日期分,高雄市彌陀區,32歲,男,6
113,按登記日期分,高雄市彌陀區,33歲,男,3
113,按登記日期分,高雄市彌陀區,34歲,男,4
113,按登記日期分,高雄市彌陀區,35歲,男,3
113,按登記日期分,高雄市彌陀區,36歲,男,1
113,按登記日期分,高雄市彌陀區,37歲,男,0
113,按登記日期分,高雄市彌陀區,38歲,男,2
113,按登記日期分,高雄市彌陀區,39歲,男,2
113,按登記日期分,高雄市彌陀區,40歲,男,2
113,按登記日期分,高雄市彌陀區,41歲,男,3
113,按登記日期分,高雄市彌陀區,42歲,男,0
113,按登記日期分,高雄市彌陀區,43歲,男,1
113,按登記日期分,高雄市彌陀區,44歲,男,0
113,按登記日期分,高雄市彌陀區,45歲,男,0
113,按登記日期分,高雄市彌陀區,46歲,男,0
113,按登記日期分,高雄市彌陀區,47歲,男,0
113,按登記日期分,高雄市彌陀區,48歲,男,0
113,按登記日期分,高雄市彌陀區,49歲,男,0
113,按登記日期分,高雄市彌陀區,50歲以上,男,0
113,按登記日期分,高雄市彌陀區,未滿15歲,女,0
113,按登記日期分,高雄市彌陀區,15歲,女,0
113,按登記日期分,高雄市彌陀區,16歲,女,0
113,按登記日期分,高雄市彌陀區,17歲,女,0
113,按登記日期分,高雄市彌陀區,18歲,女,1
113,按登記日期分,高雄市彌陀區,19歲,女,0
113,按登記日期分,高雄市彌陀區,20歲,女,1
113,按登記日期分,高雄市彌陀區,21歲,女,1
113,按登記日期分,高雄市彌陀區,22歲,女,1
113,按登記日期分,高雄市彌陀區,23歲,女,3
113,按登記日期分,高雄市彌陀區,24歲,女,3
113,按登記日期分,高雄市彌陀區,25歲,女,4
113,按登記日期分,高雄市彌陀區,26歲,女,4
113,按登記日期分,高雄市彌陀區,27歲,女,4
113,按登記日期分,高雄市彌陀區,28歲,女,2
113,按登記日期分,高雄市彌陀區,29歲,女,8
113,按登記日期分,高雄市彌陀區,30歲,女,8
113,按登記日期分,高雄市彌陀區,31歲,女,2
113,按登記日期分,高雄市彌陀區,32歲,女,3
113,按登記日期分,高雄市彌陀區,33歲,女,7
113,按登記日期分,高雄市彌陀區,34歲,女,0
113,按登記日期分,高雄市彌陀區,35歲,女,6
113,按登記日期分,高雄市彌陀區,36歲,女,2
113,按登記日期分,高雄市彌陀區,37歲,女,0
113,按登記日期分,高雄市彌陀區,38歲,女,2
113,按登記日期分,高雄市彌陀區,39歲,女,1
113,按登記日期分,高雄市彌陀區,40歲,女,1
113,按登記日期分,高雄市彌陀區,41歲,女,2
113,按登記日期分,高雄市彌陀區,42歲,女,0
113,按登記日期分,高雄市彌陀區,43歲,女,1
113,按登記日期分,高雄市彌陀區,44歲,女,0
113,按登記日期分,高雄市彌陀區,45歲,女,0
113,按登記日期分,高雄市彌陀區,46歲,女,0
113,按登記日期分,高雄市彌陀區,47歲,女,0
113,按登記日期分,高雄市彌陀區,48歲,女,0
113,按登記日期分,高雄市彌陀區,49歲,女,0
113,按登記日期分,高雄市彌陀區,50歲以上,女,0
113,按登記日期分,高雄市梓官區,未滿15歲,男,0
113,按登記日期分,高雄市梓官區,15歲,男,0
113,按登記日期分,高雄市梓官區,16歲,男,0
113,按登記日期分,高雄市梓官區,17歲,男,0
113,按登記日期分,高雄市梓官區,18歲,男,0
113,按登記日期分,高雄市梓官區,19歲,男,0
113,按登記日期分,高雄市梓官區,20歲,男,1
113,按登記日期分,高雄市梓官區,21歲,男,1
113,按登記日期分,高雄市梓官區,22歲,男,2
113,按登記日期分,高雄市梓官區,23歲,男,3
113,按登記日期分,高雄市梓官區,24歲,男,0
113,按登記日期分,高雄市梓官區,25歲,男,6
113,按登記日期分,高雄市梓官區,26歲,男,7
113,按登記日期分,高雄市梓官區,27歲,男,6
113,按登記日期分,高雄市梓官區,28歲,男,10
113,按登記日期分,高雄市梓官區,29歲,男,7
113,按登記日期分,高雄市梓官區,30歲,男,8
113,按登記日期分,高雄市梓官區,31歲,男,12
113,按登記日期分,高雄市梓官區,32歲,男,8
113,按登記日期分,高雄市梓官區,33歲,男,6
113,按登記日期分,高雄市梓官區,34歲,男,5
113,按登記日期分,高雄市梓官區,35歲,男,5
113,按登記日期分,高雄市梓官區,36歲,男,3
113,按登記日期分,高雄市梓官區,37歲,男,3
113,按登記日期分,高雄市梓官區,38歲,男,3
113,按登記日期分,高雄市梓官區,39歲,男,2
113,按登記日期分,高雄市梓官區,40歲,男,0
113,按登記日期分,高雄市梓官區,41歲,男,0
113,按登記日期分,高雄市梓官區,42歲,男,1
113,按登記日期分,高雄市梓官區,43歲,男,1
113,按登記日期分,高雄市梓官區,44歲,男,0
113,按登記日期分,高雄市梓官區,45歲,男,1
113,按登記日期分,高雄市梓官區,46歲,男,0
113,按登記日期分,高雄市梓官區,47歲,男,0
113,按登記日期分,高雄市梓官區,48歲,男,0
113,按登記日期分,高雄市梓官區,49歲,男,0
113,按登記日期分,高雄市梓官區,50歲以上,男,0
113,按登記日期分,高雄市梓官區,未滿15歲,女,0
113,按登記日期分,高雄市梓官區,15歲,女,0
113,按登記日期分,高雄市梓官區,16歲,女,0
113,按登記日期分,高雄市梓官區,17歲,女,0
113,按登記日期分,高雄市梓官區,18歲,女,0
113,按登記日期分,高雄市梓官區,19歲,女,0
113,按登記日期分,高雄市梓官區,20歲,女,3
113,按登記日期分,高雄市梓官區,21歲,女,1
113,按登記日期分,高雄市梓官區,22歲,女,1
113,按登記日期分,高雄市梓官區,23歲,女,0
113,按登記日期分,高雄市梓官區,24歲,女,4
113,按登記日期分,高雄市梓官區,25歲,女,5
113,按登記日期分,高雄市梓官區,26歲,女,7
113,按登記日期分,高雄市梓官區,27歲,女,5
113,按登記日期分,高雄市梓官區,28歲,女,7
113,按登記日期分,高雄市梓官區,29歲,女,10
113,按登記日期分,高雄市梓官區,30歲,女,4
113,按登記日期分,高雄市梓官區,31歲,女,8
113,按登記日期分,高雄市梓官區,32歲,女,3
113,按登記日期分,高雄市梓官區,33歲,女,9
113,按登記日期分,高雄市梓官區,34歲,女,2
113,按登記日期分,高雄市梓官區,35歲,女,2
113,按登記日期分,高雄市梓官區,36歲,女,4
113,按登記日期分,高雄市梓官區,37歲,女,3
113,按登記日期分,高雄市梓官區,38歲,女,4
113,按登記日期分,高雄市梓官區,39歲,女,3
113,按登記日期分,高雄市梓官區,40歲,女,0
113,按登記日期分,高雄市梓官區,41歲,女,2
113,按登記日期分,高雄市梓官區,42歲,女,0
113,按登記日期分,高雄市梓官區,43歲,女,0
113,按登記日期分,高雄市梓官區,44歲,女,0
113,按登記日期分,高雄市梓官區,45歲,女,0
113,按登記日期分,高雄市梓官區,46歲,女,0
113,按登記日期分,高雄市梓官區,47歲,女,0
113,按登記日期分,高雄市梓官區,48歲,女,0
113,按登記日期分,高雄市梓官區,49歲,女,0
113,按登記日期分,高雄市梓官區,50歲以上,女,0
113,按登記日期分,高雄市旗山區,未滿15歲,男,0
113,按登記日期分,高雄市旗山區,15歲,男,0
113,按登記日期分,高雄市旗山區,16歲,男,0
113,按登記日期分,高雄市旗山區,17歲,男,1
113,按登記日期分,高雄市旗山區,18歲,男,1
113,按登記日期分,高雄市旗山區,19歲,男,0
113,按登記日期分,高雄市旗山區,20歲,男,0
113,按登記日期分,高雄市旗山區,21歲,男,0
113,按登記日期分,高雄市旗山區,22歲,男,1
113,按登記日期分,高雄市旗山區,23歲,男,1
113,按登記日期分,高雄市旗山區,24歲,男,4
113,按登記日期分,高雄市旗山區,25歲,男,5
113,按登記日期分,高雄市旗山區,26歲,男,5
113,按登記日期分,高雄市旗山區,27歲,男,4
113,按登記日期分,高雄市旗山區,28歲,男,4
113,按登記日期分,高雄市旗山區,29歲,男,5
113,按登記日期分,高雄市旗山區,30歲,男,9
113,按登記日期分,高雄市旗山區,31歲,男,4
113,按登記日期分,高雄市旗山區,32歲,男,4
113,按登記日期分,高雄市旗山區,33歲,男,7
113,按登記日期分,高雄市旗山區,34歲,男,6
113,按登記日期分,高雄市旗山區,35歲,男,5
113,按登記日期分,高雄市旗山區,36歲,男,4
113,按登記日期分,高雄市旗山區,37歲,男,3
113,按登記日期分,高雄市旗山區,38歲,男,1
113,按登記日期分,高雄市旗山區,39歲,男,2
113,按登記日期分,高雄市旗山區,40歲,男,3
113,按登記日期分,高雄市旗山區,41歲,男,0
113,按登記日期分,高雄市旗山區,42歲,男,0
113,按登記日期分,高雄市旗山區,43歲,男,1
113,按登記日期分,高雄市旗山區,44歲,男,0
113,按登記日期分,高雄市旗山區,45歲,男,0
113,按登記日期分,高雄市旗山區,46歲,男,0
113,按登記日期分,高雄市旗山區,47歲,男,0
113,按登記日期分,高雄市旗山區,48歲,男,0
113,按登記日期分,高雄市旗山區,49歲,男,0
113,按登記日期分,高雄市旗山區,50歲以上,男,0
113,按登記日期分,高雄市旗山區,未滿15歲,女,0
113,按登記日期分,高雄市旗山區,15歲,女,0
113,按登記日期分,高雄市旗山區,16歲,女,0
113,按登記日期分,高雄市旗山區,17歲,女,1
113,按登記日期分,高雄市旗山區,18歲,女,1
113,按登記日期分,高雄市旗山區,19歲,女,1
113,按登記日期分,高雄市旗山區,20歲,女,0
113,按登記日期分,高雄市旗山區,21歲,女,0
113,按登記日期分,高雄市旗山區,22歲,女,0
113,按登記日期分,高雄市旗山區,23歲,女,1
113,按登記日期分,高雄市旗山區,24歲,女,3
113,按登記日期分,高雄市旗山區,25歲,女,4
113,按登記日期分,高雄市旗山區,26歲,女,4
113,按登記日期分,高雄市旗山區,27歲,女,6
113,按登記日期分,高雄市旗山區,28歲,女,5
113,按登記日期分,高雄市旗山區,29歲,女,4
113,按登記日期分,高雄市旗山區,30歲,女,6
113,按登記日期分,高雄市旗山區,31歲,女,8
113,按登記日期分,高雄市旗山區,32歲,女,11
113,按登記日期分,高雄市旗山區,33歲,女,11
113,按登記日期分,高雄市旗山區,34歲,女,1
113,按登記日期分,高雄市旗山區,35歲,女,6
113,按登記日期分,高雄市旗山區,36歲,女,2
113,按登記日期分,高雄市旗山區,37歲,女,2
113,按登記日期分,高雄市旗山區,38歲,女,2
113,按登記日期分,高雄市旗山區,39歲,女,2
113,按登記日期分,高雄市旗山區,40歲,女,2
113,按登記日期分,高雄市旗山區,41歲,女,6
113,按登記日期分,高雄市旗山區,42歲,女,1
113,按登記日期分,高雄市旗山區,43歲,女,0
113,按登記日期分,高雄市旗山區,44歲,女,0
113,按登記日期分,高雄市旗山區,45歲,女,0
113,按登記日期分,高雄市旗山區,46歲,女,0
113,按登記日期分,高雄市旗山區,47歲,女,0
113,按登記日期分,高雄市旗山區,48歲,女,0
113,按登記日期分,高雄市旗山區,49歲,女,0
113,按登記日期分,高雄市旗山區,50歲以上,女,0
113,按登記日期分,高雄市美濃區,未滿15歲,男,0
113,按登記日期分,高雄市美濃區,15歲,男,0
113,按登記日期分,高雄市美濃區,16歲,男,0
113,按登記日期分,高雄市美濃區,17歲,男,1
113,按登記日期分,高雄市美濃區,18歲,男,1
113,按登記日期分,高雄市美濃區,19歲,男,0
113,按登記日期分,高雄市美濃區,20歲,男,3
113,按登記日期分,高雄市美濃區,21歲,男,3
113,按登記日期分,高雄市美濃區,22歲,男,3
113,按登記日期分,高雄市美濃區,23歲,男,2
113,按登記日期分,高雄市美濃區,24歲,男,0
113,按登記日期分,高雄市美濃區,25歲,男,1
113,按登記日期分,高雄市美濃區,26歲,男,4
113,按登記日期分,高雄市美濃區,27歲,男,11
113,按登記日期分,高雄市美濃區,28歲,男,4
113,按登記日期分,高雄市美濃區,29歲,男,6
113,按登記日期分,高雄市美濃區,30歲,男,4
113,按登記日期分,高雄市美濃區,31歲,男,8
113,按登記日期分,高雄市美濃區,32歲,男,10
113,按登記日期分,高雄市美濃區,33歲,男,6
113,按登記日期分,高雄市美濃區,34歲,男,9
113,按登記日期分,高雄市美濃區,35歲,男,2
113,按登記日期分,高雄市美濃區,36歲,男,1
113,按登記日期分,高雄市美濃區,37歲,男,1
113,按登記日期分,高雄市美濃區,38歲,男,3
113,按登記日期分,高雄市美濃區,39歲,男,0
113,按登記日期分,高雄市美濃區,40歲,男,2
113,按登記日期分,高雄市美濃區,41歲,男,0
113,按登記日期分,高雄市美濃區,42歲,男,2
113,按登記日期分,高雄市美濃區,43歲,男,1
113,按登記日期分,高雄市美濃區,44歲,男,2
113,按登記日期分,高雄市美濃區,45歲,男,0
113,按登記日期分,高雄市美濃區,46歲,男,0
113,按登記日期分,高雄市美濃區,47歲,男,2
113,按登記日期分,高雄市美濃區,48歲,男,0
113,按登記日期分,高雄市美濃區,49歲,男,0
113,按登記日期分,高雄市美濃區,50歲以上,男,0
113,按登記日期分,高雄市美濃區,未滿15歲,女,0
113,按登記日期分,高雄市美濃區,15歲,女,0
